City,Lat,Lng
Trendelburg|@|DE,51.58,9.41
Knezeves|@|CZ,49.58,16.44
Twin Rivers|NJ|US,40.26,-74.49
Hohenhameln/Equord|@|DE,52.29,10.12
Noordwijk aan Zee|@|NL,52.25,4.43
Attendorf|@|DE,51.23,14.81
Jonaswalde|@|DE,50.83,12.28
Sint-Huibrechts-Lille|@|BE,51.23,5.49
Salles d'Aude|@|FR,43.25,3.06
Vieux-Genappe|@|BE,50.63,4.4
St-Celestin|@|CA,46.2,-72.42
Webster|SD|US,45.33,-97.52
Les Loges|@|FR,50.25,2.66
Landouge|@|FR,45.85,1.19
Vermillion|IN|US,39.88,-87.45
Javene|@|FR,48.32,-1.21
Hilltop|NJ|US,39.82,-75.07
Clay City|IN|US,38.08,-86.95
"Appleton Wiske, Nr Northallerton, Yorkshire|@|GB2",54.45,-1.4
Norden-Suderneuland|@|DE,53.6,7.2
Arcene|@|IT,45.57,9.61
smt. Bucha|@|UA,50.54,30.21
En Machon|@|FR,45.98,4.67
Mikstat|@|PL,51.53,17.99
Kenna|WV|US,38.68,-81.66
Lantignie|@|FR,46.16,4.62
Calabozo|@|VE,8.6,-67.48
Sierksdorf|@|DE,54.08,10.76
Les Epesses|@|FR,46.89,-0.9
Gosne|@|FR,48.25,-1.47
Langlau|@|DE,49.12,10.86
Dwergte|@|DE,52.88,7.9
Nantey|@|FR,46.38,5.42
Royal Canal Park|@|IE,53.43,-7.96
York|ND|US,48.31,-99.57
Gaisbach|@|DE,49.26,9.69
Withcott|@|AU,-27.48,152.07
Erode District|@|IN,11.49,77.35
Var|@|FR,43.42,6.27
Isny-Kleinhaslach|@|DE,49.38,10.71
Barcelonne|@|FR,43.69,-0.21
Wooton|@|GB,52.84,-2.98
Calig|@|ES,40.47,0.36
Yenisehir|@|TR,38.03,40.16
Aische en Refail|@|BE,50.6,4.84
Toufflers|@|FR,50.66,3.23
Cortil Noirmont|@|BE,50.58,4.64
Oxnard Beach|CA|US,34.16,-119.23
"Durham Township, Middlesex County|CT|US",41.45,-72.52
Nezignan l'Eveque|@|FR,43.42,3.4
East Hanney|@|GB2,51.64,-1.38
Kibutz Negba|@|IL,31.66,34.68
Karlstejn|@|CS,49.72,16.05
Manzanita|OR|US,45.72,-123.93
Whalton|@|GB,55.12,-1.78
Pulloxhill|@|GB,51.99,-0.45
Agege|@|NG,6.62,3.32
Hattieville|AR|US,35.29,-92.79
Wilson|@|AU,-23.3,151.92
Walkerton|VA|US,37.73,-77.02
Lehmen|@|DE,50.27,7.43
Le Beuzit|@|FR,48.66,-4.02
North Grosvenor Dale|CT|US,41.99,-71.9
Laguna Beach|PA|US,39.8,-76.29
Guantian Shiang|@|TW,23.19,120.36
Wollaton Park|@|GB,52.95,-1.19
Portner Corners|NY|US,43.14,-75.9
Astcote|@|GB,52.17,-1.01
Przemet|@|PL,52.01,16.29
Surf Side Beach|SC|US,33.76,-78.85
Gelfingen|@|CH,47.21,8.27
Ruiterhof|@|ZAX,-26.1,27.99
Tórshavn|@|FO,62.01,-6.8
Greenwood Village|@|KR,35.41,127.68
Zocca di Ro Ferrarese|@|IT,44.36,11.0
Tennessee|TN|US,35.83,-86.32
Ubon Ratchathani|@|TH,15.19,105.33
Elrama|PA|US,40.25,-79.92
Criciuma|@|BR,-28.74,-49.37
Szymanow|@|PL,51.63,19.91
"Holme On Spalding Moor, York Y04 4HD, Humberside|@|GB",53.83,-0.78
Golf Manor|OH|US,39.19,-84.45
Salice Calabro|@|IT,40.38,17.93
Crown King|AR|US,36.4,-91.53
Schluderns|@|IT,46.65,10.6
Marboue|@|FR,48.12,1.31
Craig Penllyn|@|GB,51.49,-3.47
Greenpoint|@|ZA,-28.77,24.77
Kirchenlamitz|@|DE,50.15,11.95
Mappano|@|IT,45.15,7.71
Alvesen-Rosengarten|@|DE,53.44,9.89
Havenstreet|@|GB,50.7,-1.2
Mc Minnville|TN|US,35.87,-86.5
Rekhasim|@|IL,32.75,35.1
Puch'eon|@|KRX,48.6,-2.23
Taby Kyrkby|@|SEX,59.49,18.06
North Thoresby|@|GB,53.47,-0.06
Breadsall|@|GB2,52.95,-1.45
Lower Pottsgrove|PA|US,40.26,-75.61
Eefde|@|NL,52.17,6.22
Lussery-Villars|@|CH,46.63,6.52
Curridabat|@|CR,9.91,-84.03
Zhuqi Township|@|TW,23.5,120.6
Taynuilt|@|GB,56.43,-5.24
Yanzhou|@|CN,35.56,116.72
New Bavaria|OH|US,41.2,-84.17
Pressigny|@|FR,47.88,2.75
Aichwald-Lobenrot|@|DE,48.77,9.36
Gadwal|@|IN,16.1,77.74
Harrisburg|NY|US,43.84,-75.6
Kenney|TX|US,30.05,-96.33
Dubai Marina|@|AE,25.08,55.14
Four Oaks|@|GB2,35.45,-78.42
Mozzano|@|IT,43.98,10.53
Klixbull|@|DE,54.8,8.9
Kahaluu|HI|US,19.58,-155.96
St. Georgen im Attergau|@|AT,47.93,13.48
Wochern|@|DE,49.51,6.41
Peilstein/MÃ¼hl|@|AT,48.63,13.93
Inwood|MD|US,39.3,-77.02
Eaton|@|AU,-12.41,130.89
Pettneu am Arlberg|@|AT,47.13,10.35
Martin D'Heuille|@|FR,47.05,3.24
Chamboeuf|@|FR,47.23,4.9
Muhlen|@|DE,53.74,11.25
Beaumont sur Vesle|@|FR,49.17,4.18
White Bear Lake|@|MN,49.74,115.16
Berglein|@|DE,49.41,10.48
Satun|@|TH,6.71,99.61
Le Quesnel|@|FR,49.78,2.62
Breil sur Roya|@|FR,43.94,7.51
Vila Itapura|@|BR,-22.89,-47.06
Tannheim|@|AT,47.49,10.51
Humansville|MO|US,37.79,-93.58
Vazzola|@|IT,45.83,12.45
Vaskio|@|FI,60.49,22.99
Stonyford|CA|US,39.37,-122.55
Goshen|AR|US,36.11,-94.01
Hoppachshof|@|DE,50.12,10.3
Arbaz|@|CH,46.3,7.37
Grosspesendorf|@|AT,47.15,15.76
Clovelly Park|@|AU,-35.0,138.57
Wildenwart|@|DE,47.83,12.32
West Brandywine|PA|US,40.01,-76.77
Kharadi|@|IN,30.85,78.27
Altay region|@|RU,54.42,40.57
Rolling Stone|MN|US,47.5,-91.89
Saint Peran|@|FR,48.06,-2.07
Sant'Elpido a MarÃ©|@|IT,39.47,9.19
Pietramontecorvino - Foggia|@|IT,41.55,15.13
Pyeong Taek|@|KR,35.55,128.24
Outarville|@|FR,48.22,2.03
Westphalia|MI|US,42.93,-84.8
Herálec|@|CZ,49.68,15.98
Villiers le Mahieu|@|FR,48.85,1.78
La Primaube|@|FR,44.3,2.54
Villasis|@|PH,15.9,120.59
Chesterfield|NC|US,35.81,-81.66
Udica|@|SK,49.18,18.39
Guntakal|@|IN,15.16,77.38
Burgkirchen|@|AT,48.2,13.09
Fo Tan|@|HKX,28.21,-11.48
Ames|OK|US,36.25,-98.19
Rechthalten|@|CH,46.76,7.25
Batu Maung|@|MY,5.28,100.29
Tsukubo|@|JP,34.61,133.82
Schilpario|@|IT,46.02,10.15
"Sapiston, Suffolk|@|GB3",52.34,0.83
Contesse|@|IT,45.09,9.7
Hohenreichen/Wertingen|@|DE,48.57,10.73
Nieuwenrode|@|BE,50.99,4.36
Geneva|MN|US,43.82,-93.27
Ghivizzano|@|IT,44.03,10.51
Rai|@|FR,48.76,0.56
Redan|GA|US,33.76,-84.17
Saint Remy sur Avre|@|FR,48.76,1.24
Bouge-Chambalud|@|FR,45.32,4.89
Low Point|IL|US,40.87,-89.31
OlvelgÃ¶nne|@|DE,53.34,8.36
Mineral|IL|US,41.38,-89.84
Bronson|TX|US,31.34,-94.01
Bethesda|OH|US,40.02,-81.07
Hidden Springs|ID|US,44.22,-116.18
Coleraine|MN|US,47.29,-93.43
Vers|@|FR,46.82,5.91
Riverview|AL|US,31.06,-87.06
Desbarats|@|CA,46.35,-83.92
Iszkaszentgyörgy|@|HU,47.24,18.28
Cattai|@|AU,-33.54,150.91
Ichi-hara|@|JPX,37.25,127.38
Heede|@|DE,53.0,7.26
Saint Anne|IL|US,41.03,-87.71
Hsin-Chiu|@|TWX,-19.94,-66.88
San Antonio|@|VEX,30.15,-109.77
Aigueperse|@|FR,46.01,3.2
Shingu-machi|@|JP,33.79,135.86
North Newbald|@|EN,53.82,-0.62
Frenouville|@|FR,49.13,-0.25
Bacova|VA|US,38.05,-79.84
Fairmont|IL|US,38.91,-90.21
Mitford|@|GB3,34.53,-80.96
Pinesdale|MT|US,46.33,-114.22
Tiefengruben|@|DE,50.47,9.63
Oakden|@|AU,-34.85,138.64
Thermi|@|GR,40.55,23.02
St. Louis|CO|US,38.7,-106.35
Nrvenich-Pingsheim|@|DE,50.8,6.69
Bain de Bretagne|@|FR,47.83,-1.68
Stupino|@|RU,54.89,38.07
Cambridge|WA|US,47.36,-122.28
S. Pietro a Vico|@|IT,43.88,10.54
Placita|NM|US,36.04,-106.96
Nokere|@|BE,50.88,3.5
Marienthal|KS|US,38.49,-101.21
Colaba. Mumbai|@|IN,18.92,72.83
Sabanilla|@|CR,10.12,-84.2
Forano al Serio|@|IT,42.29,12.61
Robinson|PA|US,41.03,-80.49
Ardentes|@|FR,46.74,1.81
Edison|PA|US,40.28,-75.13
Bushby|@|GB,52.63,-1.04
Saint Hilaire le Chatel|@|FR,48.56,0.54
Odebolt|IA|US,42.31,-95.25
Petiville|@|FR,49.24,-0.17
Rougham|@|GB,52.22,0.8
Buellas|@|FR,46.21,5.14
Leuk-Stadt|@|CH,46.32,7.64
Bachs|@|CH,47.53,8.43
Odiliapeel|@|NL,51.64,5.71
Dalton|WI|US,43.66,-89.21
Mora-NAD-Karanja|@|IN,20.48,77.49
Bar Beach|@|AU,-32.95,151.77
Pittsburgh|NC|US,48.63,-97.18
"Stithians, Truro, Cornwall TR3 7BL|@|GB2",50.18,-5.18
Lindow|@|DE,52.97,12.99
St-Theodore d'Acton|@|CA,45.7,-72.57
Freudenberg-Plittershagen|@|DE,50.88,7.86
Lusciano|@|IT,40.96,14.18
Achternmeer|@|DE,53.09,8.12
Carrsville|VA|US,36.71,-76.83
Haghorst|@|NL,51.49,5.2
Montpelier|@|GB,51.47,-2.59
Halewood Liverpool|@|GB2,35.94,-86.47
Eberhardzell-Ampfelbronn|@|DE,47.93,9.82
Beverly|WV|US,38.84,-79.88
Chitradurga Hiriyur|@|IN,13.94,76.62
Palermo|CA|US,39.44,-121.54
Le Puits des Mezes|@|FR,48.14,5.28
Pineland|FL|US,26.66,-82.15
Cincinnati|IL|US,38.4,-88.51
Xiantan|@|CN,29.73,120.64
Ezpeleta Pcia. de Buenos Aires|@|AR,-34.75,-58.24
Schoental-Winzenhofen|@|DE,49.36,9.57
Pompiano|@|IT,45.42,10.0
Westwell|@|GB2,51.79,-1.69
Immesheim|@|DE,49.64,8.11
Neufahrn|@|AT,47.92,13.22
Obersüßbach|@|DE,48.61,11.94
Müllendorf|@|AT,47.84,16.45
Kinnitty|@|IE,53.09,-7.67
Union|NC|US,35.12,-83.4
Sint-Job-in-'t-Goor|@|BE,51.29,4.57
Cottage Grove|IA|US,42.59,-90.91
Hardwick|@|GB2,44.53,-72.37
Pichl/Wels|@|AT,48.19,13.89
Glebe|@|GB,58.11,-6.48
San Jose|MO|US,39.78,-94.68
Mount Rankin|@|AU,-33.29,149.49
Monxton Andover Hants|@|GB,51.19,-1.56
Sholinghur|@|IN,13.12,79.42
Haman-gun|@|KR,35.28,128.44
Pittsburg|MO|US,37.83,-93.3
Pinar del Rio|@|CU,22.35,-83.62
CZ-Cechtice|@|CZ,49.63,15.02
Corl Gables|FL|US,25.69,-80.26
Tacolneston Norwich|@|GB,52.51,1.16
Portsall|@|FR,48.56,-4.7
Herrnbaumgarten|@|AT,48.68,16.68
Tillingham|@|GB,51.69,0.87
Hessigkofen|@|CH,47.14,7.47
St Selve|@|FR,49.12,4.08
Ragow|@|DE,52.22,14.32
"Teynham, Nr. Sittingbourne|@|GB",51.33,0.83
Campan|@|FR,42.95,0.24
late of Saratoga County|NY|US,43.07,-73.64
Ebernhahn|@|DE,50.46,7.75
Tera Fly|NJ|US,40.94,-73.48
Briancourt|@|FR,49.76,4.88
Tavagnasco|@|IT,45.54,7.81
Blanca|CO|US,37.44,-105.52
La Chute|@|CA,46.73,-73.36
Dagobertshausen|@|DE,51.08,9.51
Ochang-eup|@|KR,36.73,127.44
Tubingen-Hagelloch|@|DE,48.54,9.01
Morinet|@|FR,48.46,-1.66
Unnaryd|@|SE,57.59,13.72
Freckenfeld|@|DE,49.07,8.11
Ranipur|@|IN,25.25,79.06
Lockhart|@|AU,-35.32,146.81
Iwahana-machi|@|JP,33.98,131.22
Henau|@|CH,47.45,9.12
Krummnussbaum|@|AT,48.2,15.14
Mainland|PA|US,40.26,-75.36
Essen-Werden|@|DE,51.39,7.0
Rittershausen|@|DE,49.61,10.01
Lalitpur|@|IN,24.69,78.51
L'Islet sur Mer|@|CA,47.13,-70.37
Ivanka pri Dunaji|@|SK,48.19,17.27
Drobeta-Turnu Severin|@|RO,44.63,22.65
Puget-sur-Argens|@|FR,43.47,6.68
Lakeport|TX|US,32.41,-94.71
St-Elzear|@|CA,47.4,-70.73
Mill Creek|CA|US,40.33,-121.52
Susice|@|CZ,49.9,15.59
Ambt-Delden|@|NL,52.26,6.64
Romney Marsh|@|GB,50.99,0.95
Bekmunde|@|DE,53.93,9.45
Chemin de Vrilly|@|FR,47.55,3.15
Favria|@|IT,45.31,7.68
Surhuizum|@|NL,53.21,6.19
Bittern|@|AU,-38.34,145.19
Windsor Hills|CA|US,33.99,-118.35
Darfield|@|NZ,-43.49,172.11
Humboldt|@|CAX,40.73,-123.93
Guemene sur Scorff|@|FR,48.07,-3.21
Gores Landing|@|CA,44.12,-78.23
Zainingen|@|DE,48.48,9.54
Lahonce|@|FR,43.48,-1.39
Soller|@|ES,39.78,2.7
Kibbutz Sde Yoav|@|IL,31.65,34.68
Brooklyn|CA|US,34.05,-118.21
Stanney Oaks|@|GB,53.26,-2.9
Munster|@|AU,-32.14,115.79
Kisszallas|@|HU,46.29,19.52
Barja el Chouf|@|LB,33.64,35.44
Prosimerice|@|CZ,48.9,16.18
Prittlewell|@|GB2,51.55,0.7
Norroy|@|FR,49.18,6.11
Ruigahuizen|@|NL,52.88,5.57
Lichtenau|@|AT,48.5,15.38
"Los Ruices, Caracas|@|VE",10.47,-66.83
Chynov|@|CZX,49.42,14.8
Kirton|@|GB2,52.02,1.32
Sponholz|@|DE,53.56,13.37
Creot|@|FR,46.92,4.61
High Point|SC|US,34.75,-80.44
Vernalis|CA|US,37.63,-121.29
Kal'tino|@|RU,56.6,28.38
Adrian|MO|US,38.4,-94.35
Scroggins|TX|US,32.96,-95.23
West Windsor|NY|US,42.1,-75.76
Margetshochheim|@|DE,49.84,9.85
Neufchateau|@|BE,49.84,5.43
Friltschen|@|CH,47.54,9.08
Sestu|@|IT,39.31,9.09
Bradshaw|@|GB2,34.2,-112.36
Wies-Wambach|@|DE,48.39,12.18
Rackwitz/Zschortau|@|DE,51.5,12.43
Savonburg|KS|US,37.75,-95.14
Negara|@|BN,4.98,114.97
Radheim|@|DE1,49.89,9.02
Pognano|@|IT,45.58,9.64
Hunxe-Krudenburg|@|DE,51.65,6.76
Moravsky Beroun|@|CZ,49.81,17.46
Stuttgart-Degerloch|@|DE,48.75,9.17
Ryegate|VT|US,44.22,-72.11
Erpent|@|BE,50.45,4.9
Oersdorf|@|DE,53.85,10.0
Kingsland|@|NZ,-36.87,174.74
Forrest Park|GA|US,33.71,-84.43
Meadowview|VA|US,36.76,-81.86
"Shunyi District, Beijing|@|CN",40.16,116.72
Bragassargues|@|FR,43.91,4.0
Lixing les St Avold|@|FR,49.03,6.74
Bishop Burton|@|GB,53.84,-0.5
Cavatore|@|IT,44.63,8.45
Geisleden|@|DE,51.35,10.2
Reutlingen-Sickenhausen|@|DE,48.53,9.18
Hermalle|@|BE,50.56,5.36
Caestre|@|FR,50.76,2.6
Nagadevanahalli|@|IN,12.94,77.49
Southill|@|GB,50.63,-2.48
Millers Island|MD|US,39.16,-76.07
Schiphol Airport|@|NL,52.31,4.76
Cornwallis|NC|US,36.05,-79.11
Fox River|IL|US,41.88,-88.3
Copiano|@|IT,45.19,9.33
Plan d'Organ|@|FR,43.28,0.48
Eislingen/Filz|@|DE,50.17,6.98
Ell|@|NL,51.22,5.79
Grammer|IN|US,39.15,-85.72
Rockville|MA|US,42.14,-71.36
Maynard|OH|US,40.12,-80.88
Mulsans|@|FR,47.69,1.38
Thornliebank|@|GB6,55.81,-4.32
Willemsoord|@|NL,52.83,6.07
Bunzwangen|@|DE,48.71,9.55
Fieldon|IL|US,39.11,-90.5
Maudlin|SC|US,50.43,-4.7
Magny Les|@|FR,47.09,4.88
Brettheim|@|DE,49.28,10.08
Bachmanning|@|AT,48.14,13.79
Myton|UT|US,40.19,-110.06
Silao|@|MX,20.98,-101.45
Independence Township|NJ|US,41.21,-74.55
Myan-Lih|@|TWX,18.28,95.32
Upper Gravenhurst|@|GB2,52.01,-0.38
Lye|@|GB,51.09,0.16
Gleichamberg|@|DE,50.38,10.64
Reuchelheim|@|DE,49.97,9.93
Kogota|@|JP,38.54,141.06
Treytorrens|@|CH,46.77,6.8
Chanhassen|@|US,44.86,-93.53
Bonnet Hill|@|AU,-42.97,147.33
Salisbury|MO|US,39.42,-92.8
Ballan|@|AU,-37.6,144.23
Vicherey|@|FR,48.38,5.94
Evening Shade|AR|US,33.57,-93.61
Massamagrell|@|ES,39.57,-0.33
Classe|@|IT,44.38,12.24
Copston Magna|@|GB,52.49,-1.33
Lacouture|@|FR,44.47,1.0
Kostanjevica na Krki|@|SI,45.84,15.42
Turretot|@|FR,49.61,0.24
Shrawley|@|GB,52.28,-2.28
Tarascon|@|FR,42.84,1.61
Exton|@|GB,51.0,-1.17
Willsboro|NY|US,44.36,-73.39
La Marsa|@|FR,45.62,2.4
Schullwitz|@|DE,51.04,13.92
Weesen|@|DE,52.84,10.14
Bridger|MT|US,45.29,-108.92
Sunninghill|@|ZA,-26.04,28.08
Rocbaron|@|FR,43.31,6.09
la Chapelle aux Naux|@|FR,47.31,0.41
Libercourt|@|FR,50.48,3.0
Sungai Nlibong|@|MY,6.25,117.37
Hollnich|@|DE,50.07,7.49
Pinnacles|@|GB3,25.0,-168.0
Sama|@|JA,29.77,81.96
Cumbres de Universidad|@|MX,25.52,-103.32
Lrrach-Hauingen|@|DE,47.64,7.69
Argelliers|@|FR,43.73,3.65
Pasques|@|FR,47.38,4.85
Waverly|IL|US,39.59,-89.95
Trier-Ehrang|@|DE,49.82,6.68
Carnia|@|IT,46.49,12.9
Merlino|@|IT,45.43,9.43
Mratin|@|CZ,50.2,14.55
Roztoky u Jilemnice|@|CS,50.57,15.51
Thorpe Satchville|@|GB,52.7,-0.92
Tracy's Landing|MD|US,38.43,-75.97
Dardenne Prarie|MO|US,38.77,-90.76
Dilling|@|NO,59.4,10.7
Festenbach|@|DE,47.77,11.75
Durningen|@|FR,48.68,7.56
Upper Basildon|@|GB,51.48,-1.14
Hoeleden|@|BE,50.87,5.0
Cugliate Fabiasco|@|IT,45.94,8.82
Puolanka|@|FI,64.87,27.82
Juprelle|@|BE,50.71,5.56
Delincourt|@|FR,49.24,1.83
Basseux|@|FR,50.23,2.64
Castelforte|@|IT,41.31,13.86
Baura|@|IT,44.85,11.72
"Laudenbach, Main-Tauber-Kreis|@|DT",49.57,9.67
Spechbach-le-Bas|@|FR,47.67,7.23
Costigan|ME|US,45.01,-68.64
Nagapattinam|@|IN,10.76,79.84
Old Toongabble|@|AU,-43.32,146.24
Chickasaw|OH|US,40.44,-84.49
Montmerle sur Saone|@|FR,46.08,4.76
Perdizes|@|BR,-19.43,-47.1
Timberville|VA|US,38.63,-78.77
Schwefe|@|DE,51.58,8.03
Buzeins|@|FR,44.38,2.97
Braithwaite|@|GB2,53.61,-1.07
Obanos|@|ES,42.68,-1.78
Derwent|@|CA,53.65,-110.97
Waldfeucht-Neuhaaren|@|DE,51.09,6.04
Schildorn|@|AT,48.14,13.47
Willows|@|GB,51.73,-0.28
Catanzaro Lido|@|IT,38.83,16.63
Boezinge|@|BE,50.89,2.86
County Wicklow|@|IR,35.96,57.47
Corhampton|@|GB,50.98,-1.14
Desa Wanaherang-Jakarta|@|ID,-6.42,106.94
Dist-Mahoba|@|IN,25.37,79.7
Whitemarsh|PA|US,40.12,-75.22
Bergheim-Fliesteden|@|DE,50.99,6.74
Maltby|@|GB2,42.49,-83.78
Riogordo|@|ES,36.92,-4.27
Fraisans|@|FR,47.13,5.75
Corwen|@|GB,52.98,-3.37
Obernheim|@|DE,49.36,7.58
Tabuadelo|@|PT,41.4,-8.29
Kucukesat Ankara|@|TR,39.91,32.87
Winton Close|@|GB,54.36,-1.37
Washington Terrace|UT|US,41.17,-111.98
Saint Just le Martel|@|FR,45.85,1.38
Jiangyou|@|CN,31.93,104.94
Rymarov|@|CZ,49.92,17.28
Arrowhead|CA|US,34.15,-117.29
Wadgassen-Differten|@|DE,49.24,6.78
Masnuy Saint Jean|@|BE,50.53,3.93
Verghereto|@|IT,43.83,11.97
Bulgarograsso|@|IT,45.75,9.0
Nordhausen/OT Hesserode|@|DE,51.09,9.43
Alcalde|NM|US,36.09,-106.05
Bruntal|@|CZ,49.95,17.44
South Bend|@|IN,29.7,79.81
West Baldwin|ME|US,43.83,-70.78
Tow|TX|US,30.88,-98.47
Jerash|@|JO,32.28,35.9
Neu Neetze|@|DE,53.29,10.65
Romrod|@|DE,50.71,9.22
Bagnolo Piemonte|@|IT,44.75,7.25
Lavras|@|BR,-21.26,-45.02
Tecoma|@|AU,-37.91,145.34
Huletts Landing|NY|US,43.64,-73.51
Axstedt|@|DE,53.36,8.78
Blanefield|@|GB,55.99,-4.32
Martell|NE|US,40.64,-96.76
Cedar Mill|MO|US,37.69,-93.84
Stevens Ranch|CA|US,37.29,-122.08
Papiu Ilarion|@|RO,46.67,24.09
Ste Savine|@|FR,45.57,3.61
Vieux Berquin|@|FR,50.69,2.62
Kaitoke|@|NZ,-41.08,175.17
Rosoy par Liancourt|@|FR,49.11,3.02
CZ-Nejdek|@|CZ,50.33,12.74
Mevasseret Tsion|@|IL,31.75,35.24
Beech Hill|@|GB3,44.6,-64.43
Mont Joire|@|FR,48.58,5.41
Pusula|@|FI,60.48,23.95
Grein|@|AT,48.22,14.84
Champigny en Beauce|@|FR,47.72,1.26
Rock Mount|VA|US,37.37,-81.22
Dongsong-eup|@|KR,38.24,127.25
Ross on Wire|@|GB,51.16,-0.05
Panorama 7506|@|ZA,-33.88,18.57
Collegeville|CA|US,37.9,-121.15
Weldon|IL|US,40.12,-88.75
Asciano|@|IT,43.24,11.53
Falticeni|@|RO,47.46,26.3
Bennewitz|@|DE,51.35,12.69
Glencar|@|IE,54.34,-8.39
Hazenmore|@|CA,49.69,-107.14
Ludwigsstadt|@|DE,50.48,11.39
Cove Bay|@|GB,57.1,-2.08
Schweinitz|@|DE,52.13,12.22
Frevillers|@|FR,50.4,2.53
Yokose|@|JP,33.08,129.71
Frampton Cotterel|@|GB,52.93,-0.03
Fort Collins|TX|US,31.0,-93.97
Las Piedras|PR|US,18.46,-66.9
Hilltop Lakes|TX|US,31.08,-96.2
Achenheim|@|FR,48.58,7.63
Kibbutz Nahsholim|@|IL,32.61,34.92
Polmont|@|GB,55.99,-3.71
Niederhofen|@|DE,50.56,7.6
Allemuhl|@|DE,49.43,8.96
Elmvale|@|CA,44.58,-79.86
Bad Alexandersbad|@|DE,50.01,12.02
Rummelsheim|@|DE,49.93,7.86
Deeping St. James|@|GB,52.67,-0.3
Beaver Dam|NY|US,39.65,-75.49
Pitou Hsiang|@|TW,23.88,120.47
St-Fulgence|@|CA,48.49,-70.76
Genhausen|@|DE,51.15,6.32
Volgelsheim|@|FR,48.03,7.54
Frazione Scalo|@|IT,44.89,7.28
Marysville|MT|US,46.75,-112.3
"American Twp., Allen County|OH|US",40.78,-84.14
Zullwil|@|CH,47.39,7.6
MiÃ±ano|@|ES,41.02,-4.91
Aycliffe Village|@|GB,54.6,-1.56
Arly|@|FR,45.83,6.57
De Bary|FL|US,27.44,-81.41
Lake Wood|NY|US,42.96,-77.72
Yebles|@|FR,48.64,2.77
Orzinuovi|@|IT,45.4,9.92
Valvori|@|IT,41.57,13.89
Labastide D'Armagnac|@|FR,43.95,-0.16
Bovensmilde|@|NL,52.98,6.46
Stevensweert|@|NL,51.13,5.85
Edgar|MT|US,45.46,-108.85
Ulberndorf|@|DE,50.88,13.67
Thorpeness near Leiston|@|GB2,52.18,1.61
Rival Scrivia|@|IT,45.06,6.86
Victorias|@|PH,10.98,123.17
Todwick|@|GB3,53.36,-1.27
"Loggerheads, Stafford, Staffordshire|@|GB2",53.15,-3.2
Chastres|@|FR,45.33,2.1
Saint Symphorien sur Coise|@|FR,45.63,4.45
Royalston|MA|US,42.67,-72.19
Tuckahoe|NJ|US,39.29,-74.75
Urloffen|@|DE,48.57,7.97
East Morton|@|GB,53.88,-1.85
Rottelmisch|@|DE,50.81,11.51
Ballykeefe|@|IEX,52.61,-7.41
Racefield|@|IE,53.09,-6.84
Voise|@|FR,48.39,1.73
Poggio Husco|@|IT,42.32,13.55
Chateney Malabry|@|FR,47.7,6.32
Beijing|@|TW,24.16,120.69
Ridgway|IL|US,37.8,-88.26
Catiglione di Garfagnana|@|IT,44.14,10.35
Dundrum|@|GB,54.26,-5.84
Altneudorf|@|DE,49.46,8.81
"Levack, Ontario|@|CA",46.64,-81.39
Cost|TX|US,29.44,-97.53
Terra Ceia|FL|US,27.58,-82.58
Mount Lehman|@|CA,49.12,-122.39
Schwendi|@|CH,46.73,7.87
Jur|@|CS,48.25,17.2
Winston|OR|US,43.12,-123.41
St-Bonaventure|@|CA,48.08,-65.47
Russell|MA|US,42.18,-72.85
Sachnin|@|IL,32.86,35.31
Dobrzykowice|@|PL,51.1,17.19
Paucarpata|@|PE,-16.43,-71.5
Nemencine|@|LT,54.85,25.47
Woolpit|@|GB,52.22,0.89
Seabrook|LA|US,30.03,-90.01
Fairchance|PA|US,39.82,-79.75
La Possession|@|FR,-20.95,55.34
Itapetininga|@|BR,-23.64,-48.14
Cashton|WI|US,43.74,-90.79
Huise|@|BE,50.9,3.58
St. Lucia|@|AUX,20.94,-98.44
Vile Paele|@|IN,18.54,73.22
Tecumseh|KS|US,39.05,-95.58
Rio|IL|US,41.11,-90.4
Eix Abaucourt|@|FR,49.18,5.49
Cobru|@|BE,50.06,5.75
Sceau|@|FR,45.48,0.69
Ojo Caliente|NM|US,34.92,-108.97
Mikata|@|JP,35.67,135.91
Malinta|OH|US,41.32,-84.04
Niedermodern|@|FR,48.84,7.62
Smithboro|NY|US,42.03,-76.4
Bretten-Rinklingen|@|DE,49.02,8.67
Salins-les-Thermes|@|FR,45.47,6.56
Ekeby|@|SE,59.39,16.46
West Danville|VT|US,44.41,-72.2
New York|TX|US,32.17,-95.67
Valliant|OK|US,34.0,-95.09
Castelrotto|@|IT,46.55,11.61
Parnaiba|@|BR,-2.9,-41.78
Littleton|@|GB,52.12,-1.88
Schalunen|@|CH,47.11,7.53
Villedieu Le Chaffeau|@|FR,46.63,0.06
Short Hills|NC|US,35.31,-80.26
Tracy|IA|US,41.28,-92.88
Oranit|@|ILX,32.13,34.99
Werneuchen|@|DE,52.65,13.74
Moses Lakes|WA|US,46.43,-117.21
Kirburg|@|DE,50.68,7.92
Glenvil|NE|US,40.5,-98.25
Uplyme|@|GB,50.74,-2.96
Hermagor|@|AT,46.61,13.36
Prairie Grove|AZ|US,36.15,-113.58
Genova-Nervi|@|IT,44.38,9.04
Bruchkoebel-Niederissigheim|@|DE,50.2,8.93
Shotesham|@|GB,52.54,1.32
Saint Valentin|@|FR,46.96,1.85
